recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
34109892,"{'steamid': '76561198000895261', 'num_games_owned': 241, 'num_reviews': 2, 'playtime_forever': 1038, 'playtime_last_two_weeks': 0, 'playtime_at_review': 572, 'last_played': 1535741344}",english,"This is an incredibly clever game. It's genuinely impressive that the creators have managed to make this concept into a working game. The complexity required to make a puzzle/rougelike that works and is consistently fresh each run is executed extremely well. The game never feels unfair, every mistake is something you can see in advance.

It took me around 8 hours to complete the game in its current state, although I haven't done the extended challenges. There's definitely room for some more mechanics and ideas to be implemented, and I hope the devs are still planning on releasing a bit more content. 

Overall, it's a fun and short game, that doesn't get boring before you finish it. 

Also, bark at everything.",1502218993,1502218993,True,1,0,0.502487540245056152,0,True,False,False,False,
34067299,"{'steamid': '76561198058999965', 'num_games_owned': 0, 'num_reviews': 17, 'playtime_forever': 165, 'playtime_last_two_weeks': 0, 'playtime_at_review': 79, 'last_played': 1514481404}",english,"This game is giving me so much fun. The dog is the cutest thing ever and the enemies are kinda spooky. I love all the idea behind the game design, it is flawless, innovative and fresh. If you are doubting about buying it, don't doubt anymore, you won't regret it.
Besides, you can BARK with ctrl! lol",1502048391,1502048391,True,1,0,0.502487540245056152,0,True,False,False,False,
33992372,"{'steamid': '76561198181158391', 'num_games_owned': 388, 'num_reviews': 36, 'playtime_forever': 92, 'playtime_last_two_weeks': 0, 'playtime_at_review': 92, 'last_played': 1501795875}",english,"Press Ctrl to bark
[spoiler]Dead dog can't bark[/spoiler]",1501765930,1501765930,True,1,2,0.502487540245056152,0,True,False,False,False,
33956399,"{'steamid': '76561198001965099', 'num_games_owned': 277, 'num_reviews': 37, 'playtime_forever': 39, 'playtime_last_two_weeks': 0, 'playtime_at_review': 39, 'last_played': 1501617392}",english,Fun and unique only issue is it seems that sometimes the opening screen does not have enough exp to progress down.  I may just be missing somthing though.,1501617500,1501617500,True,3,2,0.497883915901184082,0,True,False,False,False,
39066663,"{'steamid': '76561197970832379', 'num_games_owned': 345, 'num_reviews': 2, 'playtime_forever': 1249, 'playtime_last_two_weeks': 0, 'playtime_at_review': 498, 'last_played': 1539368588}",english,really good,1515109046,1515109046,True,1,0,0.495523542165756226,1,True,False,False,False,
38139424,"{'steamid': '76561198005056158', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 997, 'playtime_last_two_weeks': 0, 'playtime_at_review': 584, 'last_played': 1567915261}",english,"A smart, cute, well-designed puzzle game which oozes with love. It knows what it wants to be and does it so well.",1512685208,1512685208,True,1,0,0.495366960763931274,0,True,False,False,False,
38755191,"{'steamid': '76561198015495406', 'num_games_owned': 0, 'num_reviews': 29, 'playtime_forever': 612, 'playtime_last_two_weeks': 0, 'playtime_at_review': 452, 'last_played': 1600196557}",english,great graphics and fantastic rewarding puzzle gameplay.  The game lets you figure everything out for yourself.,1514411374,1514411374,True,0,0,0.494908362627029419,0,True,False,False,False,
38727344,"{'steamid': '76561198309491892', 'num_games_owned': 117, 'num_reviews': 33, 'playtime_forever': 1331, 'playtime_last_two_weeks': 0, 'playtime_at_review': 729, 'last_played': 1578023654}",english,"Fidel dungeon rescue is a great example of an underated game, it's amazing! Fantastic! And it's shocking that not that many people have heard of it. The first time I played through it, I found the game to be a little too unforgiving, 9 times out of 10 I wouldn't die from a mistake I made, but from moving the wrong way by accident...But thanks to the update, the game is less unforgiving, there's loads of new content, bug fixes, and little things that were polished up, like some of the animations, effects, and even gameplay.

I'd say it's totally worth the price, I thought it was high at first, especially for the game before the update, but now it's a better match for the price. I definitly recommend picking this up if a rogue-like puzzle game sounds fun to you.",1514358518,1514358518,True,0,0,0.494908362627029419,0,True,False,False,False,
38716316,"{'steamid': '76561198024989762', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 5826, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4264, 'last_played': 1608936906}",english,"It's as good as it promises. Quick play sessions with (at least for me) difficult challenges makes for a satisfying game to play for <30 minutes, or longer when you're doing some other low attention thing (eg reading an article or listening to a podcast eg). When you're afk you can also think about the game and get new ideas for next time (or just keep playing when you want). 

It's quite addictive and very polished (the art, sfx and ui is quite good, and it doesn't glitch or crashes afaik)

With the content updates so far (chirstmas 2017) I feel it's worth the full price tag I payed: 9€ EUR",1514330910,1514330910,True,0,0,0.494908362627029419,0,True,False,False,False,
38674426,"{'steamid': '76561198110346176', 'num_games_owned': 155, 'num_reviews': 55, 'playtime_forever': 833, 'playtime_last_two_weeks': 0, 'playtime_at_review': 177, 'last_played': 1641849652}",english,"Challenging, Refreshing, Fast, Fun.
Very neatly designed and well designed.
However, some features really serve no purpose. but they don't detract from it a whole lot.
And, the soundtrack is top-notch.

I give Fidel a 9/10, expect borking.",1514239609,1514239646,True,0,0,0.494908362627029419,0,True,False,False,False,
33955937,"{'steamid': '76561198070703061', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 9, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9, 'last_played': 1501615805}",english,Very original and fun game. Some puzzles are very challenging.,1501615878,1501615878,True,8,1,0.48945009708404541,0,True,False,False,False,
38290859,"{'steamid': '76561198096218757', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6, 'last_played': 1513209644}",english,Just played first three levels. Excellent game! It's really challenging and the levels are smart designed. Congrats to the author. I want a linux version of it! :-),1513209686,1513209686,True,3,0,0.482685327529907227,0,True,False,False,False,
43558727,"{'steamid': '76561197963260222', 'num_games_owned': 1790, 'num_reviews': 107, 'playtime_forever': 2652, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1270, 'last_played': 1560834212}",english,"This game is very, very good if you're into short puzzle games with a single gimmick that is played out in different ways. However, I do think it is a bit expensive for what you get. Wait to get it on sale for $5 or so unless this is your favorite genre. Everything is very streamlined and polished and I only ran into a few minor bugs and crashes while playing it. Highly recommended if you like puzzle games.

EDIT: There are some negatives like the ""over 1 year of playing every day to complete achievement"" and the annoying ghost (which you can get rid of later in the game, but is still annoying). But overall, those detractors don't take enough away from a great game.",1531716688,1538357706,True,0,0,0.480769246816635132,0,True,False,False,False,
34135916,"{'steamid': '76561198038196710', 'num_games_owned': 464, 'num_reviews': 2, 'playtime_forever': 231, 'playtime_last_two_weeks': 0, 'playtime_at_review': 88, 'last_played': 1570907277}",english,"I haven't seen many games with gameplay as polished as this one. The quick gameplay sessions allowed me to play it in my spare time, a thing I can't do with many games. If you don't have 60+ hours to put into a game but still want to enjoy a great experience, this is THE game to make that happen. Thanks for bringing this to life!",1502324714,1502324714,True,0,0,0.47826087474822998,0,True,False,False,False,
33962340,"{'steamid': '76561198030846804', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 463, 'playtime_last_two_weeks': 0, 'playtime_at_review': 307, 'last_played': 1541715722}",english,"The first game that killed me in the main menu, 10/10.",1501642266,1501642266,True,14,12,0.477567881345748901,0,True,False,False,False,
38675841,"{'steamid': '76561198289606897', 'num_games_owned': 104, 'num_reviews': 19, 'playtime_forever': 325, 'playtime_last_two_weeks': 0, 'playtime_at_review': 304, 'last_played': 1528214823}",english,you learn something new with every replay,1514242685,1514242685,True,0,0,0.474768340587615967,0,True,False,False,False,
102596291,"{'steamid': '76561198077180155', 'num_games_owned': 0, 'num_reviews': 61, 'playtime_forever': 355, 'playtime_last_two_weeks': 0, 'playtime_at_review': 342, 'last_played': 1658804661}",english,"easy to pick up, simple fun",1636646228,1636646228,True,0,0,0.47413790225982666,0,True,False,False,False,
40751566,"{'steamid': '76561197963560953', 'num_games_owned': 269, 'num_reviews': 10, 'playtime_forever': 12284, 'playtime_last_two_weeks': 1, 'playtime_at_review': 1534, 'last_played': 1683345894}",english,"probably the best ""generated"" puzzle game ever made. keeps getting updated at an ALARMING pace to keep things fresh & adding more layers & secrets [i]binding of isaac[/i] style. it will kick your ass initially but stick with it for an incredible experience & to triple your grey matter",1520801627,1520801627,True,2,0,0.471536904573440552,0,True,False,False,False,
